strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
180102041202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201110105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201580102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201610101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002010201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003100205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102110505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102110802,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300120603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400070303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400090902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703010202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070408,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201530603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102041404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160308,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701040402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201550102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290603,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110306,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201580203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300040102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400080703,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400080801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061408,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020506,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300100806,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102020709,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040506,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201260102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400140101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100903,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030605,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003090502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070208,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070807,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703041102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701040502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703040403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020705,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101090205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300122102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702020107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040505,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101090204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040509,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181002010803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702020305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080207,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201290504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102060103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600090204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703030504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030804,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400130701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201620306,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500030306,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101051101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300090403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400080205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701040602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091306,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050708,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201610102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201510203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300070305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300121301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020405,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003080107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201230707,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400110305,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102020706,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201580202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101040204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003021004,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101070206,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
181001000403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003100303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201251003,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300020205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500010103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703050301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030109,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701030202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600040107,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201040303,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051205,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701010104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100705,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500050401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703020203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300020402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201580302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102040701,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102070103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102111004,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101060105,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600070602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201150202,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091002,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400120801,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400091102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701060301,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101030201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101050902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101080904,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703020104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600020502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201520304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400030204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003070401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102041108,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120504,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500040803,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101020203,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400080702,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201570304,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600050402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120502,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701020403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600100401,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201560402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101090103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180902061704,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600060406,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400010501,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051201,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051503,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702040103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180600051104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201041003,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703010403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300030403,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701050103,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180703050302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180400100705,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201630302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171003100204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180702030507,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300050302,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500030104,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180701060402,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201540204,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201280602,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100902,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180500020605,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300122002,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180102120404,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180201160604,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180101100102,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
180300120101,bCALTx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
